Daniel Agger og Stadil i smukt samarbejde; Det danske fodboldlandsholds anfører Daniel Agger, som til dagligt tjener sine millioner som professionel stjerne i den engelske klub Liverpool FC, har nydt et par dage i Danmark, hvor han sammen med Hummel-direktør Christian Stadil har taget hul på et spændende nyt projekt - Tattoodo.com. Både Daniel og Christian er fascinerede af tatoveringer, som de begge har en del af på kroppen. Og deres nye projekt byder på spændende nytænkning inden for netop det felt, og derfor var det oplagt for Agger og Stadil og deres kompagnoner at markere Tattoodo.coms fødsel på tatoveringsfestivalen Copenhagen Ink Festival i Tap 1 på Carlsberg i København.  Daniel Agger hyggede sig med Christian Stadil og Stadils kæreste Alice samt fodboldmålmanden Kevin Stuhr Ellegaard i Tattoodo.com standen på den store messe. Daniel havde dog midt i hyggen også særdeles travlt med at skrive autografer og stille op til privatfotos med de mange fodboldfans, som kom forbi og hilste på det danske landsholds tatoverede jernmand. ;Lørdag, 11. maj 2013
Iben Hjejle: Rædselsfuldt at se mig selv på TV;" Fra 2006 til 2008 fulgte op mod 1,3 millioner danskere med i de tre sæsoner af ”Anna Pihl”. I øjeblikket bliver serien genudsendt på TV 2, og dermed kan Iben Hjejle med gru gense sin præstation som politikvinden Mikala. - Det er rædselsfuldt at se mig selv i ”Anna Pihl”. Altså, hvordan er det, jeg ser ud. Hvad sker der..?, siger Iben Hjejle til tvtid.dk. Den 42-årige skuespiller har kun set nogle få afsnit, men selv om hun ikke selv sidder klistret til skærmen hver mandag aften, kan hun godt forstå, at TV-serien bliver vist igen.   - Det er rigtig fint, at de genudsender serien, for det fortjener Charlotte Munck (Anna Pihl, red.). Hun er så sej. Og nu skal det ikke lyde som om, jeg ikke kan lide ”Anna Pihl”. Jeg er enormt glad for den, og det er rigtigt sjovt at se. Det er bare min forfængelighed, der spiller ind, forklarer Iben Hjejle til tvtid.dk. I 2014 går hun i gang med optagelserne til anden sæson af serien ""Dicte"", som hun kunne opleves i tidligere på året på TV 2. ";Fredag, 10. maj 2013
Christopher om Medina: Positivt at blive set sammen; Selv om 21-årige Christopher laver sit eget musik og har travlt med at optræde rundt om i Danmark, så må han ofte finde sig i kun at blive omtalt som ”Medinas kæreste”. - Jeg tager det ikke så tungt. Jeg ved efterhånden, at folk godt ved, at jeg hedder Christopher, så det tager jeg bare som en joke, fortæller Christopher til tvtid.dk. Siden han og 30-årige Medina forelskede sig for et års tid siden, har der været ekstremt meget fokus på parret, og sangeren kan ikke lade være med at smile af pressens omtale af ham. - Jeg ved jo også selv, at jeg havde opnået at spille min første udsolgte koncert og lave min første plade, før jeg blev kæreste med Medina. Men hun er da et kæmpe navn og at blive set sammen med hende, er da kun positivt, siger Christopher til tvtid.dk. ;Fredag, 10. maj 2013
Cecilie Beck indrømmer: Det bedste og værste TV-program; Et af Cecilie Becks favoritprogrammer, når hun slapper af foran fjernsynet, er ”Masterchef” på TV3. Men der er også et andet og mere pinligt TV-program, som har fanget hendes interesse. - Jeg ville egentlig ikke se ”Paradise Hotel”, men jeg har en teenagedatter, der ser det, og så ser jeg det sammen med hende for at sikre mig, at hun får en sund tilgang til det. Og så ender det jo med, at jeg også selv bliver suget ind i programmet, indrømmer Cecilie Beck over for tjektv.dk. Når det gælder et TV-program, som TV 2-nyhedsværten absolut ikke gider spilde tid på at se, falder valget på et dansk et af slagsen. - Jeg ser aldrig amatør-musikshows som ”X Factor”. Den musikalske kvalitet er for ringe. Og så synes jeg i øvrigt heller ikke, det er underholdende at se dommernes verbale slagsmål. Mine børn synes også, musikken er uinteressant – og så bryder de sig ikke om tonen i programmet, fastslår Cecilie Beck.  ;Fredag, 10. maj 2013
Suri Cruise designer tøjkollektion til 13 millioner; En af verdens yngste modeprinsesser hedder Suri Cruise. Den syvårige datter af Tom Cruise og Katie Holmes har nemlig en designer gemt i sig, og hun lancerer derfor sin egen tøjlinje. Mini-Cruise har skrevet under på en kontrakt på 13 millioner danske kroner, og hendes tøjkollektion for unge piger med mærket ”Suri” kommer på hylderne i et stormagasin i New York til efteråret. Det stilfulde kendisbarn elsker at tegne skitser af alt fra kjoler og toppe til jeans og accessories, og hvis kollektionen bliver en succes, vil hendes tøjmærke også blive solgt i andre byer i Nordamerika. - Det er en fin hobby for hende, og det er ikke noget, der kommer til at overtage hendes liv. Mange piger drømmer om at lave deres eget tøj, og det her betyder bare, at Suris drøm går i opfyldelse, siger en kilde ifølge The Sun. ;Fredag, 10. maj 2013
Casper og Frank laver film med Hollywood-stjerne; En drøm er gået i opfyldelse for komikerduoen Casper Christensen og Frank Hvam. De er nemlig blevet hyret til at skrive et filmmanuskript til Sacha Baron Cohen, der er bedst kendt som reporteren Borat fra filmen af samme navn.    Komikerne er fan af den sjove, britiskfødte skuespiller, så de sagde straks ja, da de blev ringet op fra Hollywood. - Det er rigtigt nok. Vi har en kontrakt om at skrive hans nye film, og det er rigtig sjovt. Vi er meget ens i vores tankegang, siger Casper Christensen til BT. Samarbejdet kom i stand, fordi Sacha Baron Cohen er en vaskeægte ”Klovn”-fan. Han har set ”Klovn: The Movie”, og den var han så vild med, at han gerne ville hyre Casper og Frank til at skrive manuskriptet til sin nye komedie ”The Lesbian”.   - Jeg var i USA og holde møder med hans selskab, så jeg vidste godt, at han var glad for filmen. Så en dag meldte de tilbage med en ide til en film, og om vi ville skrive et oplæg. Så snakkede vi sammen, Sascha, Frank og mig, fortæller Casper Christensen til avisen. ;Fredag, 10. maj 2013
Felix Smith: Derfor elsker jeg mine tatoveringer; 36-årige Felix Smith er i øjeblikket konferencier på Copenhagen Ink Festival, der finder sted i Tap 1 i København. TV-værten er stor tilhænger af farvestrålende tatoveringer, og i går fik han tilføjet to tegninger til sin store samling på armene. - Jeg kan bare godt lide, at der er nogle farver, som man kan gå og kigge på, siger Felix Smith til Ekstra Bladet. Han bekymrer sig ikke om, hvordan tatoveringerne kommer til at ændre sig med alderen. - Jeg kan godt lide, når de bliver afdankede. Det giver dem bare mere karakter. Jeg tror heller ikke, man tænker over det, når man bliver gammel. Det er jo noget, der altid har været der, forklarer Felix Smith. ;Fredag, 10. maj 2013
Alberte Winding: Jeg har fået lidt mave; Alberte er aktuel med et nyt album, som er skøn lyd til sommerens hyggelige fester. Selv skal sangerinden bruge sin ferie på at drikke masser af campari med sodavand og fordybe sig i god litteratur. Lyse nætter, kolde drinks og gode venner. Er der noget bedre? Nu er der ikke længe til de varme måneders uforglemmelige og lune fester under sommerhimlen. Og sommer betyder samtidig også ferie og fridage. Og dem skal sangerinden Alberte Winding bruge på at forkæle sig selv i solen. - I år tænker jeg på at leje et sommerhus i omegnen af Vejby og Tisvilde. Det er mit barndomshjem, og jeg føler mig rolig der, fortæller hun til IN.dk, og afslører samtidig sin største ’sommersynd’: - Jeg har en tendens til at drikke drinks med campari og sodavand, det er simpelthen så skønt. Men jeg har også fået lidt mave, som jeg skal af med. Så jeg vil ud og løbe nogle lange ture. Det er sjovt med sundhed om sommeren. For egentlig lever jeg nok sundere, end jeg gør om vinteren, men drinksene hjælper nok ikke på det, haha, smiler Alberte. Læs også, hvorfor Tina Dickow ikke kunne lade være at leve rockdrømmen ud på in.dk Læser nye bøger At den 50-årige sangerinde vælger at leje sin feriebolig giver hende masser af muligheder for at udvide sit forfatterkendskab. - Når jeg er i en andens sommerhus, så læser jeg de bøger, de har stående. Og det er ofte noget litteratur, som jeg ikke selv ville købe, hvilket er vildt fedt, fordi så rykker jeg mig. Jeg kommer altid hjem fra sommerhus og har opdaget en ny forfatter, som jeg er blevet helt vild med, fortæller hun. Når Alberte Winding ikke hygger sig med en god bog og en lækker cocktail, får hun gennem sommeren travlt med at spille koncerter rundt omkring i Danmark. Og den 6. maj havde hun premiere på sin nye EP, som hun skal optræde med. EPen er et remix af Albertes nyeste cd ’ØnskeScenariet’.  Den hedder ’Alberte Winding og Remix Scenariet’. - Det er en dejlig cd, og den har brug for et ordentligt kram, da den er druknet lidt i mængden. Det er det fedeste band, tekster fra et typisk kærlighedsliv, og så er den også okay rar til solbadning og yoga-øvelser. Så der er altså både en akustisk cd og nu, lidt mere tosse-dansable-remix, siger den seje sangerinde selv om pladen. Læs også, hvorfor Trine Dyrholm ikke interesserer sig for politik på in.dk   ;Fredag, 10. maj 2013
Inge Yvonne skjulte sin graviditet; Inge Yvonne Christensen har helt sikkert været igennem mere end de fleste. Da hun som 16-årig havde lagt den værste mobning bag sig, stod hun en dag pludselig over for en ny udfordring. I et stykke tid havde hun haft på fornemmelsen, at noget var galt, og da hun på sin søsters toilet tog to graviditetstest, var der ingen tvivl om situationen. De var begge positive. – Det kom virkelig som et chok, siger Inge Yvonne, som ikke turde sige noget til hverken sin far eller mor. Hun lod derfor søsteren tage de svære telefonopkald. Forældrenes reaktion Moderens reaktion kom med det samme: Det skal fjernes. Faderen nøjedes med at sige, at han ville komme og hente Inge Yvonne. Så kunne de tage den derfra. Inge Yvonne fik ingen støtte af sin mor i begyndelsen – læs historien på udeoghjemme.dk – Jeg ville ikke have, at min far hentede mig. Så skulle jeg jo se ham i øjnene, siger hun. Men faderen kom, og mens de sad i bilen, vidste Inge Yvonne det pludselig bare. Godt nok var hun kun 16 år. Og godt nok var hendes forhold til den kommende far ustabilt. Men hun kunne ikke fjerne sit barn. – Vi støtter dig uanset hvad. Men det bliver hårdt, sagde hendes far og stedmor, da hun sagde sin beslutning højt. En abort var ikke en mulighed Da Inge Yvonne kort efter tog til lægen, fandt hun ud af, at hun faktisk var over 12. uge. Dermed var muligheden for abort lukket.  Men det gjorde ikke noget, for da Inge Yvonne ved første scanning så det lille foster i sin mave, var hun ikke et øjeblik i tvivl. – Min verden ændrede sig på et splitsekund. Jeg begyndte pludselig at glæde mig helt vildt. Glæden overskyggede dog ikke helt frygten for reaktionen på skolen. Inge Yvonne gik i 9. klasse på det tidspunkt, og hun havde allerede været igennem så meget mobning, at hun ikke havde modet til at stå frem lige med det samme. Læs, hvordan Inge Yvonne tabte sig på udeoghjemme.dk Bange for klassens reaktion I lang tid skjulte hun sin graviditet, men da maven ikke kunne skjules mere, valgte hendes far at bede om et møde med skoleinspektøren. Her blev det besluttet, at hendes klasselærer skulle sige det til klassen. – Jeg sad selv ved mit bord, da læreren kom med beskeden. Reaktionerne var blandede. Nogle mente selvfølgelig, det var alt for tidligt. Andre syntes, det var spændende og fulgte interesserede med i graviditeten og lagde hænderne på min mave, når den lille sparkede, siger Inge Yvonne. Selv var hun naturligvis også spændt. Men hun havde samtidig svært ved helt at forstå, hvad der skulle ske. Hun glemmer aldrig følelsen, da det blev virkelighed, og hun første gang fik sin lille Annabel i armene. – Jeg vidste slet ikke, hvad jeg skulle gøre. Jeg var målløs. Er det her drøm eller virkelighed? Inge Yvonnes lille stolthed Efter nogle dage var der dog især én følelse, som voksede i den unge mor. Hendes stolthed. – Jeg var bare så stolt og tog hende med rundt til alle veninderne, så de kunne se hende. Det er nu tre år siden, og det har selvfølgelig været benhårdt at være ung, enlig mor. Hun elsker sin datter højt, og efter at hun har tabt 35 kilo, har hun også meget mere overskud som mor. – Før sov jeg meget og orkede intet. Nu løber jeg med ud og leger – og er meget sjovere, siger Inge Yvonne med et smil. Ikke tiden til en kæreste Hun har i dag en helt ny selvtillid, som hun dog ikke bruger på at finde kærligheden. Den del af livet lader hun ligge et stykke tid. For nylig blev hun kæreste med en pige, men forholdet gik ikke, og Inge Yvonne er stadig ikke kommet sig helt. Hun ved ikke engang, om en kommende kæreste skal være mand eller kvinde. Hun er åben for begge dele. – Men lige nu skal mit liv handle om Annabel og min nye uddannelse på Social- og sundhedsuddannelsen. Alt andet må vente indtil videre. ;Fredag, 10. maj 2013
Amalies mor råder Tina Lund til at tilgive sin mand ; I sidste uge kom det frem, at en beruset Allan Nielsen havde haft det lidt for sjovt på en bytur, hvor han ifølge SE og HØR havde flirtet med realitypigen Putte fra TV-serien ”Singleliv”. Nu blander en anden reality-kendis sig i sagen, nemlig Amalie Szigethys mor, Lotte Kejser. Hun håber ikke, at Tina Lund smider ægteskabet med Allan Nielsen væk på grund af en dum fejl. - Det kommer selvfølgelig an på omstændighederne. Men hvis jeg havde et godt liv, og alting fungerede, men min mand trådte ved siden af en gang, så tror jeg ikke, at jeg ville give slip på det, jeg havde, i dag. Det er et knald ikke værd, siger Lotte Kejser til SE og HØR. Hun har selv oplevet utroskab, der førte til skilsmisse, og det er ikke noget hun opfordrer Tina og Allan til. - Det er klart, at hvis han forelsker sig, er det en helt anden situation. Men har han været fuld lige som Tina Lunds mand og været lidt dum, så herregud. Det skal bare ikke ske to gange, fastslår Amaliens mor. Tina Lund har dog også selv skrevet på Facebook, at hun ikke har i sinde at forlade sin mand, da ægteskabet både indebærer medgang og modgang. ;Fredag, 10. maj 2013
Kræftsyg Geo passet af 4-årig datter; Han kan stadig sidde og glo på sin femårige datter Effie, når hun spiser mysli om morgenen. Synet vækker hver gang en særlig glæde, selv om det sker hver eneste dag og bare er en del af rutinen. Komikeren Geo har nemlig været langt væk fra rutinen. Nordjyske Geo er kendt for sin vanvittige humor. For sit lange, krusede hår. Og sit lige så utæmmelige sceneshow. Selv har 37-årige Geo altid kastet sig rundt med en tro på, at der aldrig kunne ske ham noget. Men den tro måtte han opgive for halvandet år siden, da han fik konstateret testikelkræft, som senere spredte sig til lungerne. Din vitaminpille kan forebygge kræft – læs hvordan og hvorfor på udeoghjemme.dk Ikk' for sjov Undervejs var det ikke bare ham, som blev hårdt ramt, da den giftige kemo løb ind i hans årer. Også hans kone, Christiane, og datteren, Effie, fik pludselig et andet liv med gravalvorlige bekymringer, vågne nætter og en far og ægtemand, der til sidst stort set kun kunne få et ’ja’ og et ’nej’ over sine læber. I sin nye bog ’Ikk’ for sjov’ beskriver Geo ærligt kampen mod kræften. Han kunne ikke længere stå på en scene eller sidde i et radiostudie og være sjov. Til gengæld prøvede han stædigt at holde fast i sin sædvanlige rolle som far. Men som kemoen fik overtaget, måtte han en dag i bogstaveligste forstand give op foran datteren. Effie trøstede Geo  – Jeg havde hentet hende fra børnehave, og så kollapsede jeg på trappen. Der var bare én etage op. Men jeg kunne ikke gå op. Effie tog mig i hånden og sagde: Jeg skal nok hjælpe dig, far, fortæller Geo, som her et år efter stadig bliver påvirket af den dag på trappen. Det er barskt og hjerteskærende, når Geo fortæller og skriver om sin sygdom. Men det er også utrolig morsomt. Når man læser hans bog, griner man næsten lige så meget, som man kæmper med klumpen i halsen. Selv lænede Geo sig nemlig op ad humoren hele vejen. – Når man griner, glemmer man sygdommen lige i de sekunder, det varer, siger Geo, som ikke bare spøgte med sine komikervenner. Også sygeplejerskerne på Rigshospitalet fangede Geos skæve humor. Og gav igen. Hverken kærligheden eller vægttabet holdt for komikeren Henrik Bruhn – se hvor han er nu på udeoghjemme.dk Geos datter brød sammen Men der var også ting, som ikke kunne grines væk. Som da Christiane og Geo inden kemobehandlingen skulle fortælle Effie den del af virkeligheden, som de ikke kunne skåne hende for. Først fortalte de hende, at far skulle have noget stærk medicin, som ville gøre ham meget træt. Det kunne den dengang fireårige pige godt acceptere. Men da parret begge tog en dyb indånding og forklarede, at Geo ville miste sit lange hår, kom reaktionen. Først grinede hun. – I snyder mig. I snyder mig, ik’?, sagde hun og kiggede fra sin far til sin mor, mens alvoren gik op for hende. Så brød hun sammen. – Aldrig har jeg set hende så ked af det. Og aldrig i mit liv har jeg oplevet noget så hjerteskærende, forklarer Geo, som mere end noget andet ønskede at kunne sige til hende: ’Ja, vi snød dig’. En voksen lille pige Effie har naturligvis været påvirket af sin fars sygdom. – Men jeg var overrasket over, hvor voksent hun tog det. Tit hørte jeg hende tysse på Christiane og sige: ’Shh, far sover’. Jeg havde troet, at hun måske ville blive sur på mig. I dag er det syv måneder siden, Geo fik sin sidste kemodråbe. Han er erklæret rask, og håret er vokset ud i korte mørke krøller. I påsken var han for første gang på scenen efter sin behandling. Det var hans debut uden det lange hår. – Jeg var virkelig nervøs inden. Men det gik godt. Jeg er kommet over min overtro. Nye prioriteter i Geos liv Geo holder i dag flere fridage med sin datter. Eller ’Far-Effie-dage’, som de kalder dem. De køber vingummibamser for Effies småpenge, går i svømmehal og så på cafe for at spise burgere og drikke smoothies. Til sidst går de hjem og tager en fælles middagslur. Noget, som Geo ikke så ofte tog sig tid til dengang, han troede, han var usårlig. Et øjeblik, som den nordjyske komiker nyder særligt meget, er eftermiddagene, når han venter på bussen, som fragter Effie hjem fra sin skovbørnehave. – Jeg elsker, når hun får øje på mig gennem ruden. Så lyser hendes ansigt op. Når hun skal ud af bussen, hopper hun ud i mine arme. Det var selvfølgelig også fedt før. Men det er endnu federe nu, fordi jeg ikke kunne gøre det i så mange måneder, siger han. ;Fredag, 10. maj 2013
X Factor-Linda skal dyste mod Danmark i MGP;" Linda Andrews har været fan af det internationale Melodi Grand Prix, siden hun var en lille pige, og nu kommer hun selv til at stå på scenen, når semifinalerne finder sted i næste uge i Malmø Arena. Den danske X Factor-vinder fra 2009 skal nemlig synge i kor for Slovenien og den slovenske sanger Hannah med nummeret ”Straight Into Love”. - Jeg fik en forespørgsel på Facebook fra den slovenske delegation. De havde fået anbefalet mig gennem nogle fælles bekendte. Først troede jeg, det var en joke, men den var god nok. Og jeg sagde straks ja, for det er en sjov opgave og en ære at blive tilbudt, siger Linda Andrews til dr.dk. Også hendes danske kollega Susanne Ørum skal stå på scenen og lægge backingvokal på Sloveniens bud på en vindersang i verdens største musikkonkurrence. Selv om det bliver en stor oplevelse for 39-årige Linda Andrews, så vil det nærmest være endnu større for hende stille op i Dansk Melodi Grand Prix. - Som korsanger repræsenterer jeg ikke Slovenien, jeg er bare på arbejde. Selvfølgelig vil jeg gerne synge for Danmark - og det er stadig min drøm at komme til det, siger sangerinden. Finalen i ""Eurovision Song Contest"" bliver afholdt i Sverige lørdag den 18. maj. ";Fredag, 10. maj 2013
Zididada-sanger ramt af angst; Jimmy Colding gik helt ned og var overbevist om, at det var prisen for alle de år med for mange stoffer og sprut I 2006 havde Jimmy Colding og hans band Zididada fuldt knald på og styrtede rundt fra det ene job til det andet. På det tidspunkt befandt bandet sig i Hong Kong, Jimmy Colding var top-stresset og kunne ikke sove om natten. Han fik simpelthen angst. Det fortæller han nu i et interview med FEMINA. - Da jeg kommer hjem og tror, at jeg skal slappe af, kan jeg overhovedet ikke. Jeg kan stadig ikke sove, og tror, at jeg er ved at blive sindssyg. Seriøst. Jeg var overbevist om, at nå, farvel Jimmy! Er det fordi, jeg har taget for mange stoffer, drukket for meget sprut? Ja, jeg har nok festet for meget, nu kommer prisen. Goodbye life as you know it!, siger Jimmy Colding. Tog kontakt til en psykolog Jimmy Colding besluttede sig for at opsøge hjælp. - Jeg tog så kontakt til en psykolog, som sagde: ’Ved du hvad, Jimmy. Hvis du var ved at blive sindssyg, ville du ikke vide det.’ Aaah! Allerede dér. Kæmpe lettelse! Han bad mig om at fortælle om min hverdag, og spurgte, hvornår jeg havde fri. ’Jooh, øhm…’ Det havde jeg jo ikke! Godt, der havde jeg én af grundene, sagde han, siger Jimmy Colding. Han besluttede sig for, at han blev nødt til at tage en pause fra det hele. Efter altid at have været tovholder på Zididada, måtte han nu bede sit bandmedlem Danny Linde om at overtage styringen. - Hvordan oplevede du angsten? - Ikke som den dér panikangst, mange oplever. Jeg havde ikke noget problem med at gå ud at handle eller gå på scenen. Angsten kom om natten, det var mørket, natten. Som jeg ellers elskede før i tiden. Hvor jeg sad og skrev, mens alle andre sov, siger han. - Men jeg lærte lige så stille og roligt at omfavne angsten – selv om det lyder mærkeligt. Jeg kom igennem den ved at begynde at læse bøger, når jeg gik i seng. Jeg startede simpelt hen fra en ende af med historiske bøger om egyptere, romere, vikinger – jeg tømte alt! Det var det mest konstruktive redskab, jeg havde. Og så fik jeg det bedre – lærte at slappe af, siger Jimmy Colding til FEMINA. Da komikeren Geo fik kræft, fandt han ud af, at det ikke er sjovt at være kendt OG syg. Læs historien på femina.dk Rasmus Tantholdt har rejst verden rundt som krigskorrespondent. Alligevel indrømmer han, at han stadig føler sig usikker. Læs hvorfor på femina.dk  ;Torsdag, 9. maj 2013
Lasse Spang Olsen: Rigtige mænd bager rugbrød; Flere og flere mænd begynder at bage sit eget brød med surdej. Men hvad er det, der tiltrækker mænd ved det at bage? Er det den kemiske proces, er det et scoretrick, eller gør de det for at imponere andre mænd? - Mænd vil gerne være gode til noget særligt, som de kan imponere damerne med. Alle kan jo opløse noget gær i vand og bage et brød, men mænds brød skal være noget særligt. Når mænd laver et rugbrød på surdej, skal det være federe end de andres, og de argumenterer gerne for, at ’mit rugbrød er det bedste’. De har også altid deres egen opskrift med en hemmelig ingrediens i, siger Lasse Spang Olsen. Brød til familien For Lasse Spang Olsen kan rugbrød noget, som franskbrød ikke kan. Det er mere maskulint. At bage franskbrød fremkalder for ham i stedet nogle moderfølelser. - Jeg kan godt lide fornemmelsen af at have fingrene nede i dejen og at bage rugbrød. Men sjovt nok giver det mig en mere moderlig følelse at bage franskbrød – det er dejligt at vide, at man vil glæde sin datter med nybagt franskbrød om morgenen, siger Lasse Spang Olsen. Lasses mest vellykkede brød Stuntmanden bruger stort set aldrig en opskrift, når han bager sit rugbrød, men han må erkende, at det måske ikke er så tosset endda. Det stod klart, da han på et tidspunkt følte sig nødsaget til at spille de sikre kort og fandt en opskrift, der endte med at give et fantastisk brød. - Hold kæft, hvor gjorde jeg mig umage. Jeg fandt en opskrift og fulgte den, hvilket jeg ellers aldrig gør, og det tog rigtig lang tid. Men de timer var godt givet ud, for brødet var slet ikke dumt. Faktisk var jeg overrasket over, hvor godt det blev, selv om jeg forsøgte at lade som om, at sådan plejede det altid at være. Der er jo nok en grund til at opskrifter giver vellykkede brød, for de er skrevet på baggrund af flere tusinder års praksis med brødbagning, siger Lasse Spang Olsen. Start din egen surdej - Få en god opskrift a la Claus Meyers på Madogbolig.dk Melet er afgørende for, om dit brød bliver godt – få en guide til det gode mel på Isabellas.dk  ;Torsdag, 9. maj 2013
Video: BILLED-BLADET til Zulu Awards;Zulu Awards blev onsdag af viklet på Christiania i København, og der manglede hverken skæve indfald eller den snert af Zulu-kaos, som stationen er kendt for.Nikolaj Lie Kaas løb med masser af opmærksomhed, da han modtog en pris i en kategori, han ikke helt havde fået rigtigt fat i. Da det senere gik op for Nikolaj Lie Kaas, at Mads Mikkelsen vandt den pris, han lige havde takket for, væltede han et bord i forvirringen.På videoen herunder er der stemning fra prisuddelingen og en forklaring fra Nikolaj Lie kaas.;Torsdag, 9. maj 2013
Michael Juul Sørensen: Jeg har kræft;    Omsorgen strømmer den kendte radiovært Michael Juul Sørensen i møde på hans Facebookprofil efter at han onsdag valgte at fortælle, at han er ramt af prostatakræft med ordene:   - Kære alle - for nu at komme rygterne i forkøb:JA - jeg har prostatakræft. JA - jeg skal opereres. JA - jeg bliver 100 % rask efter operationen. Morale: Gå til din praktiserende læge så snart du føler, at noget ikke er, som det skal være!    Michael Juul Sørensen var en af DRs mest markate stemmer i næsten 25 år, inden han i 1997 skiftede til Radio 2. ;Torsdag, 9. maj 2013
Nikolaj Lie Kaas viste sin kone Christiania ; - Jeg har jo været ung engang, så selvfølgelig har jeg været på Christiania mange gange. Men det er en stor aften for min kone. Det er nemlig første gang nogensinde, at hun er på Christiania, fortalte Nikolaj Lie Kaas med et smil, da han ankom sammen med sin kone til Den Grå Hal på Christiania, hvor TV 2 optager årets Zulu Awards. Det store pris-show vises på søndag kl. 20 på TV2 Zulu Anne Langkilde havde heldigvis haft en sjov oplevelse sammen med Nikolaj Lie Kaas, da de sammen med snesevis af andre kendte gik gennem hele Christiania på den kilometerlange røde løber, som TV 2 Zulu havde rullet ud til begivenheden. Alle de kendte havde dog ligesom alle pressefolk fået indprentet, at der ikke måtte fotograferes på den røde løber, hvor den løb gennem Pusherstreet. ;Onsdag, 8. maj 2013
Nukaka Coster-Waldau: Nikolaj kan provokere mig; I modsætning til Nikolaj Coster-Waldau så faldt Nukaka ikke pladask for sin mand, da de tilfældigvis mødtes til prøverne på radiospillet ”Ørnekaldet” i 1997. - For mig var det ikke bang, som han påstår. Det ved jeg ikke, om jeg har prøvet. Men han var jo sød og charmerende, fortæller 42-årige Nukaka Coster-Waldau til Alt for damerne. Han fik dog hurtigt charmet sig ind på den grønlandske skønhed, og hun opdagede hurtigt, at de er to vidt forskellige typer. - Han er det modsatte af, hvad jeg er. Han er meget positiv, mens jeg er den bekymrede, følsomme type. Jeg øver mig i at leve i nuet. Jeg kan blive så provokeret af, at han kan se så let på tingene, siger Nukaka Coster-Waldau til ugebladet. Hun har efterhånden vænnet sig til, at faren til hendes to døtre ofte arbejder i udlandet, og hun fortæller, hvordan de holder kærligheden ved lige. - Nogle gange kan jeg blive bekymret for, når vi er så meget væk fra hinanden. Om det er nok, at vi elsker hinanden højt. Kan vi overleve som par på det? Derfor aftaler jeg med min mand, at vi skal skrive søde sms’er og mails, når vi er langt fra hinanden. Vi skal synliggøre kærligheden, forklarer hun.  ;Onsdag, 8. maj 2013
Sarah Grünewald tog fusen på Elming; Claus Elming er god til at spille golf, men hans kommende medvært i ”Vild med dans” Sarah Grünewald er endnu bedre – det forsøgte efterårets nye dansevært i hvert fald at bilde Elming ind, da de i fredags var til BILLED-BLADETs TV-Guldfest på Hotel D’Angleterre. Her lærte de to nye kolleger for første gang hinanden rigtigt at kende. Men humor er så vigtig for den tidligere undertøjsmodel Sarah Grünewald, at hun ikke kunne lade være med at tage fusen på Elming.    - Claus spiller jo golf, og det gør mine forældre også. Så jeg ved, at folk, der går op i golf, elsker at snakke om det. Han fortalte mig samtidig, at han spiller med 6,8 i handicap, og den trumfede jeg lige ved at fortælle, at jeg også spiller golf med 4 i handicap, fortæller Sarah Grünewald til tvtid.dk. Det var den garvede ”Vild med dans”-vært ikke helt tilfreds med, og til sidst måtte Sarah Grünewald indrømme, at hun havde fundet på det hele. Hun spiller nemlig slet ikke golf, og nu venter hun på at få igen af samme skuffe.    - Jeg er ikke i tvivl om, at han nok skal komme igen. Jeg kan allerede mærke, at vi kommer til at få det rigtigt godt sammen. Jeg glæder mig til at komme i gang, siger Sarah Grünewald til tvtid.dk.  ;Onsdag, 8. maj 2013
Video: Lisbeth Zornig rørt til tårer;- Når man kommer fra det miljø, jeg kommer fra, regner man ikke med at vinde noget som helst. Jeg er så glad.Sådan lød det ærligt fra Lisbeth Zornig Andersen, hovedpersonen fra TV-dokumentaren ”Min barndom i helvede”, som vandt landets største TV-pris til BILLED-BLADETs  TV-GULD-fest.45-årige Lisbeth Zornig Andersen voksede op på Lolland, hvor svigt, vold og seksuelle krænkelser var hverdagskost, og sammen med instruktør Mette Korsgaard konfronterer Lisbeth sin fortid i ”Min  barndom i helvede”. Rejsen var barsk og brutal – men for Zornig var det en nødvendig rejse. Hør hvorfor i videoen her:;Onsdag, 8. maj 2013
Vigga Bro: Sorgen rammer mig som et spark; Det kom som et chok for Vigga Bro, da hendes partner gennem 25 år, Erik Moseholm, pludselig døde af en blodprop i oktober sidste år. Nu er der gået syv måneder, og savnet er stadig stort. - Jo, jeg oplever, at sorgen indimellem rammer mig som et ordentligt spark – flere gange om dagen. Sorgen er en reel følelse, den er ikke snasket, siger Vigga Bro til ugebladet SØNDAG. Hun glæder sig dog over, at der nytårsaften kom nyt liv ind i familien, nemlig et barnebarn, der er datter af Anna Bro og Pilou Asbæk. Derudover er den 75-årige skuespiller også parat til at flytte fra huset i Hellerup til en lejlighed i København, for hun har ikke i sinde at gå helt i stå - Erik er inde i mig, og han flytter med, hvor end jeg tager hen, og det vil han gøre resten af mit liv. Nu er tiden blevet en anden, og jeg skal ind til byen igen – ind til vennerne og ind, hvor jeg ikke er afhængig af tog og metro for at kunne komme rundt, fortæller Vigga Bro. ;Onsdag, 8. maj 2013
